year,state,state_po,state_ic,office,candidate,party,candidatevotes,totalvotes
1980,Ohio,OH,24,US President,"Hall, Gus",communist party use,4729,4283603
1980,Ohio,OH,24,US President,"Congress, Richard",socialist workers,4029,4283603
1980,Ohio,OH,24,US President,"Griswold, Deirdre",workers world,3790,4283603
1980,Ohio,OH,24,US President,"Bubar, Benjamin """"Ben""""",statesman,27,4283603
1980,Oklahoma,OK,53,US President,"Reagan, Ronald",republican,695570,1149708
1980,Oklahoma,OK,53,US President,"Carter, Jimmy",democrat,402026,1149708
1980,Oklahoma,OK,53,US President,"Anderson, John B.",independent,38284,1149708
1980,Oklahoma,OK,53,US President,"Clark, Edward """"Ed""""",libertarian,13828,1149708
1980,Oregon,OR,72,US President,"Reagan, Ronald",republican,571044,1181516
1980,Oregon,OR,72,US President,"Carter, Jimmy",democrat,456890,1181516
1980,Oregon,OR,72,US President,"Anderson, John B.",independent,112389,1181516
1980,Oregon,OR,72,US President,"Clark, Edward """"Ed""""",libertarian,25838,1181516
1980,Oregon,OR,72,US President,"Commoner, Barry",citizens,13642,1181516
1980,Oregon,OR,72,US President,,,1713,1181516
1980,Pennsylvania,PA,14,US President,"Reagan, Ronald",republican,2261872,4561501
1980,Pennsylvania,PA,14,US President,"Carter, Jimmy",democrat,1937540,4561501
1980,Pennsylvania,PA,14,US President,"Anderson, John B.",independent,292921,4561501
1980,Pennsylvania,PA,14,US President,"Clark, Edward """"Ed""""",libertarian,33263,4561501
1980,Pennsylvania,PA,14,US President,"Deberry, Clifton",socialist workers,20291,4561501
1980,Pennsylvania,PA,14,US President,"Commoner, Barry",citizens,10430,4561501
1980,Pennsylvania,PA,14,US President,"Hall, Gus",communist party use,5184,4561501
1980,Rhode Island,RI,5,US President,"Carter, Jimmy",democrat,198342,415967
1980,Rhode Island,RI,5,US President,"Reagan, Ronald",republican,154793,415967
1980,Rhode Island,RI,5,US President,"Anderson, John B.",independent,59819,415967
1980,Rhode Island,RI,5,US President,"Clark, Edward """"Ed""""",libertarian,2458,415967
1980,Rhode Island,RI,5,US President,"Hall, Gus",communist party use,218,415967
1980,Rhode Island,RI,5,US President,"McReynolds, David",socialist,170,415967
1980,Rhode Island,RI,5,US President,"Deberry, Clifton",socialist workers,90,415967
1980,Rhode Island,RI,5,US President,"Griswold, Deirdre",workers world,77,415967
1980,South Carolina,SC,48,US President,"Reagan, Ronald",republican,439277,888258
1980,South Carolina,SC,48,US President,"Carter, Jimmy",democrat,428220,888258
1980,South Carolina,SC,48,US President,"Anderson, John B.",independent,13868,888258
1980,South Carolina,SC,48,US President,"Clark, Edward """"Ed""""",libertarian,4807,888258
1980,South Carolina,SC,48,US President,"Rarick, John",american independent party,2086,888258
1980,South Dakota,SD,37,US President,"Reagan, Ronald",republican,198343,327703
1980,South Dakota,SD,37,US President,"Carter, Jimmy",democrat,103855,327703
1980,South Dakota,SD,37,US President,"Anderson, John B.",independent,21431,327703
1980,South Dakota,SD,37,US President,"Clark, Edward """"Ed""""",libertarian,3824,327703
1980,South Dakota,SD,37,US President,"Pulley, Andrew",socialist workers,250,327703
1980,Tennessee,TN,54,US President,"Reagan, Ronald",republican,787761,1617616
1980,Tennessee,TN,54,US President,"Carter, Jimmy",democrat,783051,1617616
1980,Tennessee,TN,54,US President,"Anderson, John B.",independent,35991,1617616
1980,Tennessee,TN,54,US President,"Clark, Edward """"Ed""""",libertarian,7116,1617616
1980,Tennessee,TN,54,US President,"Commoner, Barry",citizens,1112,1617616
1980,Tennessee,TN,54,US President,"Bubar, Benjamin """"Ben""""",statesman,521,1617616
1980,Tennessee,TN,54,US President,"McReynolds, David",socialist,519,1617616
1980,Tennessee,TN,54,US President,"Hall, Gus",communist party use,503,1617616
1980,Tennessee,TN,54,US President,"Deberry, Clifton",socialist workers,490,1617616
1980,Tennessee,TN,54,US President,"Griswold, Deirdre",workers world,400,1617616
1980,Tennessee,TN,54,US President,,,152,1617616
1980,Texas,TX,49,US President,"Reagan, Ronald",republican,2510705,4541636
1980,Texas,TX,49,US President,"Carter, Jimmy",democrat,1881147,4541636
1980,Texas,TX,49,US President,"Anderson, John B.",independent,111613,4541636
1980,Texas,TX,49,US President,"Clark, Edward """"Ed""""",libertarian,37643,4541636
1980,Texas,TX,49,US President,,,528,4541636
1980,Utah,UT,67,US President,"Reagan, Ronald",republican,439687,604152
1980,Utah,UT,67,US President,"Carter, Jimmy",democrat,124266,604152
1980,Utah,UT,67,US President,"Anderson, John B.",independent,30284,604152
1980,Utah,UT,67,US President,"Clark, Edward """"Ed""""",libertarian,7156,604152
1980,Utah,UT,67,US President,"Commoner, Barry",citizens,1009,604152
1980,Utah,UT,67,US President,"Greaves, Percy L, Jr.",american,965,604152
1980,Utah,UT,67,US President,"Rarick, John",american independent party,522,604152
1980,Utah,UT,67,US President,"Hall, Gus",communist party use,139,604152
1980,Utah,UT,67,US President,"Deberry, Clifton",socialist workers,124,604152
1980,Vermont,VT,6,US President,"Reagan, Ronald",republican,94628,213299
1980,Vermont,VT,6,US President,"Carter, Jimmy",democrat,81952,213299
1980,Vermont,VT,6,US President,"Anderson, John B.",independent,31761,213299
1980,Vermont,VT,6,US President,"Commoner, Barry",citizens,2316,213299
1980,Vermont,VT,6,US President,"Clark, Edward """"Ed""""",libertarian,1900,213299
1980,Vermont,VT,6,US President,,,413,213299
1980,Vermont,VT,6,US President,"McReynolds, David",socialist,136,213299
1980,Vermont,VT,6,US President,"Hall, Gus",communist party use,118,213299
1980,Vermont,VT,6,US President,"Deberry, Clifton",socialist workers,75,213299
1980,Virginia,VA,40,US President,"Reagan, Ronald",republican,989609,1866032
1980,Virginia,VA,40,US President,"Carter, Jimmy",democrat,752174,1866032
1980,Virginia,VA,40,US President,"Anderson, John B.",independent,95418,1866032
1980,Virginia,VA,40,US President,"Commoner, Barry",citizens,14024,1866032
1980,Virginia,VA,40,US President,"Clark, Edward """"Ed""""",libertarian,12821,1866032
1980,Virginia,VA,40,US President,"Deberry, Clifton",socialist workers,1986,1866032
1980,Washington,WA,73,US President,"Reagan, Ronald",republican,865244,1742394
1980,Washington,WA,73,US President,"Carter, Jimmy",democrat,650193,1742394
1980,Washington,WA,73,US President,"Anderson, John B.",independent,185073,1742394
1980,Washington,WA,73,US President,"Clark, Edward """"Ed""""",libertarian,29213,1742394
1980,Washington,WA,73,US President,"Commoner, Barry",citizens,9403,1742394
1980,Washington,WA,73,US President,"Deberry, Clifton",socialist workers,1137,1742394
1980,Washington,WA,73,US President,"McReynolds, David",socialist,956,1742394
1980,Washington,WA,73,US President,"Hall, Gus",communist party use,834,1742394
1980,Washington,WA,73,US President,"Griswold, Deirdre",workers world,341,1742394
1980,West Virginia,WV,56,US President,"Carter, Jimmy",democrat,367462,737715
1980,West Virginia,WV,56,US President,"Reagan, Ronald",republican,334206,737715
1980,West Virginia,WV,56,US President,"Anderson, John B.",independent,31691,737715
1980,West Virginia,WV,56,US President,"Clark, Edward """"Ed""""",libertarian,4356,737715
1980,Wisconsin,WI,25,US President,"Reagan, Ronald",republican,1088845,2273221
1980,Wisconsin,WI,25,US President,"Carter, Jimmy",democrat,981584,2273221
1980,Wisconsin,WI,25,US President,"Anderson, John B.",independent,160657,2273221
1980,Wisconsin,WI,25,US President,"Clark, Edward """"Ed""""",libertarian,29135,2273221
1980,Wisconsin,WI,25,US President,"Commoner, Barry",citizens,7767,2273221
1980,Wisconsin,WI,25,US President,"Rarick, John",american independent party,1519,2273221
1980,Wisconsin,WI,25,US President,,,1337,2273221
1980,Wisconsin,WI,25,US President,"McReynolds, David",socialist,808,2273221
1980,Wisconsin,WI,25,US President,"Hall, Gus",communist party use,772,2273221
1980,Wisconsin,WI,25,US President,"Griswold, Deirdre",workers world,414,2273221
1980,Wisconsin,WI,25,US President,"Deberry, Clifton",socialist workers,383,2273221
1980,Wyoming,WY,68,US President,"Reagan, Ronald",republican,110700,176713
1980,Wyoming,WY,68,US President,"Carter, Jimmy",democrat,49427,176713
1980,Wyoming,WY,68,US President,"Anderson, John B.",independent,12072,176713
1980,Wyoming,WY,68,US President,"Clark, Edward """"Ed""""",libertarian,4514,176713
1984,Alabama,AL,41,US President,"Reagan, Ronald",republican,872849,1441713
1984,Alabama,AL,41,US President,"Mondale, Walter",democrat,551899,1441713
1984,Alabama,AL,41,US President,"Bergland, David",libertarian,9504,1441713
1984,Alabama,AL,41,US President,"Hall, Gus",communist party use,4671,1441713
1984,Alabama,AL,41,US President,"Richards, Bob",populist,1401,1441713
1984,Alabama,AL,41,US President,"Mason, Melvin",socialist workers,730,1441713
1984,Alabama,AL,41,US President,"Serrette, Dennis",alliance,659,1441713
1984,Alaska,AK,81,US President,"Reagan, Ronald",republican,138377,207605
1984,Alaska,AK,81,US President,"Mondale, Walter",democrat,62007,207605
1984,Alaska,AK,81,US President,"Bergland, David",libertarian,6378,207605
1984,Alaska,AK,81,US President,Other,,843,207605
1984,Arizona,AZ,61,US President,"Reagan, Ronald",republican,681416,1025897
1984,Arizona,AZ,61,US President,"Mondale, Walter",democrat,333854,1025897
1984,Arizona,AZ,61,US President,"Bergland, David",libertarian,10585,1025897
1984,Arizona,AZ,61,US President,Other,,42,1025897
1984,Arkansas,AR,42,US President,"Reagan, Ronald",republican,534774,884406
1984,Arkansas,AR,42,US President,"Mondale, Walter",democrat,338646,884406
1984,Arkansas,AR,42,US President,"Bergland, David",libertarian,2221,884406
1984,Arkansas,AR,42,US President,"Larouche, Lyndon, Jr.",independent,1890,884406
1984,Arkansas,AR,42,US President,"Hall, Gus",communist party use,1499,884406
1984,Arkansas,AR,42,US President,"Richards, Bob",populist,1461,884406
1984,Arkansas,AR,42,US President,"Serrette, Dennis",alliance,1291,884406
1984,Arkansas,AR,42,US President,"Johnson, Sonia",citizens,960,884406
1984,Arkansas,AR,42,US President,"Dodge, Earl",prohibition,842,884406
1984,Arkansas,AR,42,US President,"Lowery, Arthur",united sovereign citizens,822,884406
1984,California,CA,71,US President,"Reagan, Ronald",republican,5467009,9505041
1984,California,CA,71,US President,"Mondale, Walter",democrat,3922519,9505041
1984,California,CA,71,US President,"Bergland, David",libertarian,49951,9505041
1984,California,CA,71,US President,"Richards, Bob",populist,39265,9505041
1984,California,CA,71,US President,"Johnson, Sonia",citizens,26297,9505041
1984,Colorado,CO,62,US President,"Reagan, Ronald",republican,821817,1295380
1984,Colorado,CO,62,US President,"Mondale, Walter",democrat,454975,1295380
1984,Colorado,CO,62,US President,"Bergland, David",libertarian,11257,1295380
1984,Colorado,CO,62,US President,"Larouche, Lyndon, Jr.",independent,4662,1295380
1984,Colorado,CO,62,US President,"Serrette, Dennis",alliance,978,1295380
1984,Colorado,CO,62,US President,"Dodge, Earl",prohibition,858,1295380
1984,Colorado,CO,62,US President,"Mason, Melvin",socialist workers,810,1295380
1984,Colorado,CO,62,US President,Other,,23,1295380
1984,Connecticut,CT,1,US President,"Reagan, Ronald",republican,890877,1466900
1984,Connecticut,CT,1,US President,"Mondale, Walter",democrat,569597,1466900
1984,Connecticut,CT,1,US President,"Hall, Gus",communist party use,4826,1466900
1984,Connecticut,CT,1,US President,"Serrette, Dennis",alliance,1374,1466900
1984,Connecticut,CT,1,US President,Other,,226,1466900
1984,Delaware,DE,11,US President,"Reagan, Ronald",republican,152190,254572
1984,Delaware,DE,11,US President,"Mondale, Walter",democrat,101656,254572
1984,Delaware,DE,11,US President,"Dennis, Delmar",american,269,254572
1984,Delaware,DE,11,US President,"Bergland, David",libertarian,268,254572
1984,Delaware,DE,11,US President,"Johnson, Sonia",citizens,121,254572
1984,Delaware,DE,11,US President,"Serrette, Dennis",alliance,68,254572
1984,District of Columbia,DC,55,US President,"Mondale, Walter",democrat,180408,211288
1984,District of Columbia,DC,55,US President,"Reagan, Ronald",republican,29009,211288
1984,District of Columbia,DC,55,US President,Other,,809,211288
1984,District of Columbia,DC,55,US President,"Bergland, David",libertarian,279,211288
1984,District of Columbia,DC,55,US President,"Hall, Gus",communist party use,257,211288
1984,District of Columbia,DC,55,US President,"Serrette, Dennis",alliance,165,211288
1984,District of Columbia,DC,55,US President,"Larouche, Lyndon, Jr.",independent,127,211288
1984,District of Columbia,DC,55,US President,"Mason, Melvin",socialist workers,127,211288
1984,District of Columbia,DC,55,US President,"Holmes, Larry",workers world,107,211288
1984,Florida,FL,43,US President,"Reagan, Ronald",republican,2730350,4180051
1984,Florida,FL,43,US President,"Mondale, Walter",democrat,1448816,4180051
1984,Florida,FL,43,US President,Other,,885,4180051
1984,Georgia,GA,44,US President,"Reagan, Ronald",republican,1068722,1776103
1984,Georgia,GA,44,US President,"Mondale, Walter",democrat,706628,1776103
1984,Georgia,GA,44,US President,Other,,753,1776103
1984,Hawaii,HI,82,US President,"Reagan, Ronald",republican,185050,335846
1984,Hawaii,HI,82,US President,"Mondale, Walter",democrat,147154,335846
1984,Hawaii,HI,82,US President,"Bergland, David",libertarian,2167,335846
1984,Hawaii,HI,82,US President,"Hall, Gus",communist party use,821,335846
1984,Hawaii,HI,82,US President,"Larouche, Lyndon, Jr.",independent,654,335846
1984,Idaho,ID,63,US President,"Reagan, Ronald",republican,297523,411144
1984,Idaho,ID,63,US President,"Mondale, Walter",democrat,108510,411144
1984,Idaho,ID,63,US President,"Bergland, David",libertarian,2823,411144
1984,Idaho,ID,63,US President,"Richards, Bob",populist,2288,411144
1984,Illinois,IL,21,US President,"Reagan, Ronald",republican,2707103,4819088
1984,Illinois,IL,21,US President,"Mondale, Walter",democrat,2086499,4819088
1984,Illinois,IL,21,US President,"Bergland, David",libertarian,10086,4819088
1984,Illinois,IL,21,US President,"Hall, Gus",communist party use,4672,4819088
1984,Illinois,IL,21,US President,"Johnson, Sonia",citizens,2716,4819088
1984,Illinois,IL,21,US President,"Winn, Edward",workers league,2632,4819088
1984,Illinois,IL,21,US President,"Serrette, Dennis",alliance,2386,4819088
1984,Illinois,IL,21,US President,"Mason, Melvin",socialist workers,2132,4819088
1984,Illinois,IL,21,US President,Other,,862,4819088
1984,Indiana,IN,22,US President,"Reagan, Ronald",republican,1377230,2233069
1984,Indiana,IN,22,US President,"Mondale, Walter",democrat,841481,2233069
1984,Indiana,IN,22,US President,"Dennis, Delmar",american,7617,2233069
1984,Indiana,IN,22,US President,"Bergland, David",libertarian,6741,2233069
1984,Iowa,IA,31,US President,"Reagan, Ronald",republican,703088,1319805
1984,Iowa,IA,31,US President,"Mondale, Walter",democrat,605620,1319805
1984,Iowa,IA,31,US President,"Larouche, Lyndon, Jr.",independent,6248,1319805
1984,Iowa,IA,31,US President,"Bergland, David",libertarian,1844,1319805
1984,Iowa,IA,31,US President,Other,,1051,1319805
1984,Iowa,IA,31,US President,"Baker, Gerald",big deal party,892,1319805
1984,Iowa,IA,31,US President,"Serrette, Dennis",alliance,463,1319805
1984,Iowa,IA,31,US President,"Mason, Melvin",socialist workers,313,1319805
1984,Iowa,IA,31,US President,"Hall, Gus",communist party use,286,1319805
1984,Kansas,KS,32,US President,"Reagan, Ronald",republican,677296,1021991
1984,Kansas,KS,32,US President,"Mondale, Walter",democrat,333149,1021991
1984,Kansas,KS,32,US President,"Richards, Bob",populist,3564,1021991
1984,Kansas,KS,32,US President,"Bergland, David",libertarian,3329,1021991
1984,Kansas,KS,32,US President,"Serrette, Dennis",alliance,2544,1021991
1984,Kansas,KS,32,US President,"Dodge, Earl",prohibition,2109,1021991
1984,Kentucky,KY,51,US President,"Reagan, Ronald",republican,821702,1369345
1984,Kentucky,KY,51,US President,"Mondale, Walter",democrat,539539,1369345
1984,Kentucky,KY,51,US President,"Mason, Melvin",socialist workers,3129,1369345
1984,Kentucky,KY,51,US President,"Larouche, Lyndon, Jr.",independent,1776,1369345
1984,Kentucky,KY,51,US President,"Anderson, John B.",national unity,1479,1369345
1984,Kentucky,KY,51,US President,"Johnson, Sonia",citizens,599,1369345
1984,Kentucky,KY,51,US President,"Dennis, Delmar",american,428,1369345
1984,Kentucky,KY,51,US President,"Serrette, Dennis",alliance,365,1369345
1984,Kentucky,KY,51,US President,"Hall, Gus",communist party use,328,1369345
1984,Louisiana,LA,45,US President,"Reagan, Ronald",republican,1037299,1706822
1984,Louisiana,LA,45,US President,"Mondale, Walter",democrat,651586,1706822
1984,Louisiana,LA,45,US President,"Johnson, Sonia",citizens,9502,1706822
1984,Louisiana,LA,45,US President,"Larouche, Lyndon, Jr.",independent,3552,1706822
1984,Louisiana,LA,45,US President,"Bergland, David",libertarian,1876,1706822
1984,Louisiana,LA,45,US President,"Richards, Bob",populist,1310,1706822
1984,Louisiana,LA,45,US President,"Mason, Melvin",socialist workers,1164,1706822
1984,Louisiana,LA,45,US President,"Serrette, Dennis",alliance,533,1706822
1984,Maine,ME,2,US President,"Reagan, Ronald",republican,336500,553144
1984,Maine,ME,2,US President,"Mondale, Walter",democrat,214515,553144
1984,Maine,ME,2,US President,"Hall, Gus",communist party use,1292,553144
1984,Maine,ME,2,US President,"Serrette, Dennis",alliance,755,553144
1984,Maine,ME,2,US President,Other,,82,553144
1984,Maryland,MD,52,US President,"Reagan, Ronald",republican,879918,1675873
1984,Maryland,MD,52,US President,"Mondale, Walter",democrat,787935,1675873
1984,Maryland,MD,52,US President,"Bergland, David",libertarian,5721,1675873
1984,Maryland,MD,52,US President,"Hall, Gus",communist party use,898,1675873
1984,Maryland,MD,52,US President,"Holmes, Larry",workers world,745,1675873
1984,Maryland,MD,52,US President,"Serrette, Dennis",alliance,656,1675873
1984,Massachusetts,MA,3,US President,"Reagan, Ronald",republican,1310936,2559383
1984,Massachusetts,MA,3,US President,"Mondale, Walter",democrat,1239606,2559383
1984,Massachusetts,MA,3,US President,"Serrette, Dennis",alliance,7998,2559383
1984,Massachusetts,MA,3,US President,Other,,843,2559383
1984,Michigan,MI,23,US President,"Reagan, Ronald",republican,2251571,3801658
1984,Michigan,MI,23,US President,"Mondale, Walter",democrat,1529638,3801658
1984,Michigan,MI,23,US President,"Bergland, David",libertarian,10055,3801658
1984,Michigan,MI,23,US President,"Larouche, Lyndon, Jr.",independent,3862,3801658
1984,Michigan,MI,23,US President,"Holmes, Larry",workers world,1416,3801658
1984,Michigan,MI,23,US President,"Johnson, Sonia",citizens,1191,3801658
1984,Michigan,MI,23,US President,"Mason, Melvin",socialist workers,1049,3801658
1984,Michigan,MI,23,US President,"Hall, Gus",communist party use,1048,3801658
1984,Michigan,MI,23,US President,"Serrette, Dennis",alliance,665,3801658
1984,Michigan,MI,23,US President,Other,,602,3801658
1984,Michigan,MI,23,US President,"Winn, Edward",workers league,561,3801658
1984,Minnesota,MN,33,US President,"Mondale, Walter",democrat,1036364,2084449
1984,Minnesota,MN,33,US President,"Reagan, Ronald",republican,1032603,2084449
1984,Minnesota,MN,33,US President,"Larouche, Lyndon, Jr.",independent,3865,2084449
1984,Minnesota,MN,33,US President,"Mason, Melvin",socialist workers,3180,2084449
1984,Minnesota,MN,33,US President,"Bergland, David",libertarian,2996,2084449
1984,Minnesota,MN,33,US President,"Richards, Bob",populist,2377,2084449
1984,Minnesota,MN,33,US President,"Johnson, Sonia",citizens,1219,2084449
1984,Minnesota,MN,33,US President,Other,,723,2084449
1984,Minnesota,MN,33,US President,"Hall, Gus",communist party use,630,2084449
1984,Minnesota,MN,33,US President,"Winn, Edward",workers league,260,2084449
1984,Minnesota,MN,33,US President,"Serrette, Dennis",alliance,232,2084449
1984,Mississippi,MS,46,US President,"Reagan, Ronald",republican,582377,941104
1984,Mississippi,MS,46,US President,"Mondale, Walter",democrat,352192,941104
1984,Mississippi,MS,46,US President,"Bergland, David",libertarian,2336,941104
1984,Mississippi,MS,46,US President,"Holmes, Larry",workers world,1169,941104
1984,Mississippi,MS,46,US President,"Mason, Melvin",socialist workers,1032,941104
1984,Mississippi,MS,46,US President,"Larouche, Lyndon, Jr.",independent,1001,941104
1984,Mississippi,MS,46,US President,"Richards, Bob",populist,641,941104
1984,Mississippi,MS,46,US President,"Serrette, Dennis",alliance,356,941104
1984,Missouri,MO,34,US President,"Reagan, Ronald",republican,1274188,2122771
1984,Missouri,MO,34,US President,"Mondale, Walter",democrat,848583,2122771
1984,Montana,MT,64,US President,"Reagan, Ronald",republican,232450,384377
1984,Montana,MT,64,US President,"Mondale, Walter",democrat,146742,384377
1984,Montana,MT,64,US President,"Bergland, David",libertarian,5185,384377
1984,Nebraska,NE,35,US President,"Reagan, Ronald",republican,460054,652090
1984,Nebraska,NE,35,US President,"Mondale, Walter",democrat,187866,652090
1984,Nebraska,NE,35,US President,"Bergland, David",libertarian,2079,652090
1984,Nebraska,NE,35,US President,"Mason, Melvin",socialist workers,1066,652090
1984,Nebraska,NE,35,US President,"Serrette, Dennis",alliance,1025,652090
1984,Nevada,NV,65,US President,"Reagan, Ronald",republican,188770,282717
1984,Nevada,NV,65,US President,"Mondale, Walter",democrat,91655,282717
1984,Nevada,NV,65,US President,"Bergland, David",libertarian,2292,282717
1984,New Hampshire,NH,4,US President,"Reagan, Ronald",republican,267050,388904
1984,New Hampshire,NH,4,US President,"Mondale, Walter",democrat,120347,388904
1984,New Hampshire,NH,4,US President,"Bergland, David",libertarian,735,388904
1984,New Hampshire,NH,4,US President,"Larouche, Lyndon, Jr.",independent,467,388904
1984,New Hampshire,NH,4,US President,"Serrette, Dennis",alliance,305,388904
1984,New Jersey,NJ,12,US President,"Reagan, Ronald",republican,1933630,3217862
1984,New Jersey,NJ,12,US President,"Mondale, Walter",democrat,1261323,3217862
1984,New Jersey,NJ,12,US President,"Holmes, Larry",workers world,8404,3217862
1984,New Jersey,NJ,12,US President,"Bergland, David",libertarian,6416,3217862
1984,New Jersey,NJ,12,US President,"Serrette, Dennis",alliance,2293,3217862
1984,New Jersey,NJ,12,US President,"Winn, Edward",workers league,1721,3217862
1984,New Jersey,NJ,12,US President,"Hall, Gus",communist party use,1564,3217862
1984,New Jersey,NJ,12,US President,"Mason, Melvin",socialist workers,1264,3217862
1984,New Jersey,NJ,12,US President,"Johnson, Sonia",citizens,1247,3217862
1984,New Mexico,NM,66,US President,"Reagan, Ronald",republican,307101,514370
1984,New Mexico,NM,66,US President,"Mondale, Walter",democrat,201769,514370
1984,New Mexico,NM,66,US President,"Bergland, David",libertarian,4459,514370
1984,New Mexico,NM,66,US President,"Johnson, Sonia",citizens,455,514370
1984,New Mexico,NM,66,US President,"Mason, Melvin",socialist workers,224,514370
1984,New Mexico,NM,66,US President,"Dodge, Earl",prohibition,206,514370
1984,New Mexico,NM,66,US President,"Serrette, Dennis",alliance,155,514370
1984,New Mexico,NM,66,US President,Other,,1,514370
1984,New York,NY,13,US President,"Reagan, Ronald",republican,3376519,6806810
1984,New York,NY,13,US President,"Mondale, Walter",democrat,3001285,6806810
1984,New York,NY,13,US President,"Reagan, Ronald",conservative,288244,6806810
1984,New York,NY,13,US President,"Mondale, Walter",liberal party,118324,6806810
1984,New York,NY,13,US President,"Bergland, David",libertarian,11949,6806810
1984,New York,NY,13,US President,"Hall, Gus",communist party use,4226,6806810
1984,New York,NY,13,US President,"Serrette, Dennis",alliance,3200,6806810
1984,New York,NY,13,US President,"Holmes, Larry",workers world,2226,6806810
1984,New York,NY,13,US President,Other,,837,6806810
1984,North Carolina,NC,47,US President,"Reagan, Ronald",republican,1346481,2175361
1984,North Carolina,NC,47,US President,"Mondale, Walter",democrat,824287,2175361
1984,North Carolina,NC,47,US President,"Bergland, David",libertarian,3794,2175361
1984,North Carolina,NC,47,US President,"Mason, Melvin",socialist workers,799,2175361
1984,North Dakota,ND,36,US President,"Reagan, Ronald",republican,200336,308971
1984,North Dakota,ND,36,US President,"Mondale, Walter",democrat,104429,308971
1984,North Dakota,ND,36,US President,"Larouche, Lyndon, Jr.",independent,1278,308971
1984,North Dakota,ND,36,US President,"Richards, Bob",populist,1077,308971
1984,North Dakota,ND,36,US President,"Bergland, David",libertarian,703,308971
1984,North Dakota,ND,36,US President,"Johnson, Sonia",citizens,368,308971
1984,North Dakota,ND,36,US President,"Mason, Melvin",socialist workers,239,308971
1984,North Dakota,ND,36,US President,"Dodge, Earl",prohibition,220,308971
1984,North Dakota,ND,36,US President,"Hall, Gus",communist party use,169,308971
1984,North Dakota,ND,36,US President,"Serrette, Dennis",alliance,152,308971
1984,Ohio,OH,24,US President,"Reagan, Ronald",republican,2678559,4563235
1984,Ohio,OH,24,US President,"Mondale, Walter",democrat,1825440,4563235
1984,Ohio,OH,24,US President,"Serrette, Dennis",alliance,24180,4563235
1984,Ohio,OH,24,US President,"Larouche, Lyndon, Jr.",independent,10693,4563235
1984,Ohio,OH,24,US President,"Winn, Edward",workers league,7130,4563235
1984,Ohio,OH,24,US President,"Bergland, David",libertarian,5886,4563235
1984,Ohio,OH,24,US President,"Hall, Gus",communist party use,4438,4563235
1984,Ohio,OH,24,US President,"Mason, Melvin",socialist workers,4344,4563235
1984,Ohio,OH,24,US President,"Holmes, Larry",workers world,2565,4563235
1984,Oklahoma,OK,53,US President,"Reagan, Ronald",republican,861530,1255676
1984,Oklahoma,OK,53,US President,"Mondale, Walter",democrat,385080,1255676
1984,Oklahoma,OK,53,US President,"Bergland, David",libertarian,9066,1255676
1984,Oregon,OR,72,US President,"Reagan, Ronald",republican,685700,1226527
1984,Oregon,OR,72,US President,"Mondale, Walter",democrat,536479,1226527
1984,Oregon,OR,72,US President,Other,,4348,1226527
1984,Pennsylvania,PA,14,US President,"Reagan, Ronald",republican,2584323,4844903
1984,Pennsylvania,PA,14,US President,"Mondale, Walter",democrat,2228131,4844903
1984,Pennsylvania,PA,14,US President,"Johnson, Sonia",citizens,21628,4844903
1984,Pennsylvania,PA,14,US President,"Bergland, David",libertarian,6982,4844903
1984,Pennsylvania,PA,14,US President,"Winn, Edward",workers league,2059,4844903
1984,Pennsylvania,PA,14,US President,"Hall, Gus",communist party use,1780,4844903
1984,Rhode Island,RI,5,US President,"Reagan, Ronald",republican,212080,410489
1984,Rhode Island,RI,5,US President,"Mondale, Walter",democrat,197106,410489
1984,Rhode Island,RI,5,US President,"Richards, Bob",populist,510,410489
1984,Rhode Island,RI,5,US President,"Bergland, David",libertarian,277,410489
1984,Rhode Island,RI,5,US President,"Johnson, Sonia",citizens,240,410489
1984,Rhode Island,RI,5,US President,"Holmes, Larry",workers world,91,410489
1984,Rhode Island,RI,5,US President,"Hall, Gus",communist party use,75,410489
1984,Rhode Island,RI,5,US President,"Mason, Melvin",socialist workers,61,410489
1984,Rhode Island,RI,5,US President,"Serrette, Dennis",alliance,49,410489
1984,South Carolina,SC,48,US President,"Reagan, Ronald",republican,615539,968529
1984,South Carolina,SC,48,US President,"Mondale, Walter",democrat,344459,968529
1984,South Carolina,SC,48,US President,"Bergland, David",libertarian,4359,968529
1984,South Carolina,SC,48,US President,"Dennis, Delmar",american,3490,968529
1984,South Carolina,SC,48,US President,"Serrette, Dennis",alliance,682,968529
1984,South Dakota,SD,37,US President,"Reagan, Ronald",republican,200267,317867
1984,South Dakota,SD,37,US President,"Mondale, Walter",democrat,116113,317867
1984,South Dakota,SD,37,US President,"Serrette, Dennis",alliance,1150,317867
1984,South Dakota,SD,37,US President,"Mason, Melvin",socialist workers,337,317867
1984,Tennessee,TN,54,US President,"Reagan, Ronald",republican,990212,1711993
1984,Tennessee,TN,54,US President,"Mondale, Walter",democrat,711714,1711993
1984,Tennessee,TN,54,US President,"Bergland, David",libertarian,3072,1711993
1984,Tennessee,TN,54,US President,"Larouche, Lyndon, Jr.",independent,1852,1711993
1984,Tennessee,TN,54,US President,"Richards, Bob",populist,1763,1711993
1984,Tennessee,TN,54,US President,"Hall, Gus",communist party use,1036,1711993
1984,Tennessee,TN,54,US President,"Johnson, Sonia",citizens,978,1711993
1984,Tennessee,TN,54,US President,"Mason, Melvin",socialist workers,715,1711993
1984,Tennessee,TN,54,US President,"Serrette, Dennis",alliance,524,1711993
